Thickness,Twist,Solidity,TSR,Pred_Cp,Sigma_Cp,Pred_TRF,Sigma_TRF
13.76436712469423,115.88704406654213,0.2500000223506453,4.2069454155159836,0.3738878079311998,0.0024639407482562096,0.18902522967423785,0.1431050281053125
13.776068985163153,115.79265416236339,0.250000006042309,4.206803554134459,0.3738854119338629,0.00244645809909399,0.18929621100465077,0.14383400341996166
13.805105069392914,115.46252813165812,0.2500000014343738,4.206648576253381,0.3738846444609552,0.0024298291144297566,0.19007018830791544,0.14545098013217947
13.74728312338124,116.14371314076132,0.25000003530124326,4.2069542635244614,0.37388444859462017,0.0024631933485107834,0.1886426577790581,0.14197940230851747
13.770190915820752,115.58047299016198,0.250000004394846,4.20679947088226,0.3738836673520833,0.0024422125409095984,0.1892451846815555,0.14344694563039312
13.785217280417397,115.93119376097553,0.25000000141600154,4.206643116613728,0.3738820802046757,0.0024283893579114422,0.1894578022281308,0.14439791599766305
13.77315289385398,115.9211530708692,0.2500000163558934,4.206713357308932,0.3738820356715802,0.0024345840055649075,0.18920216474192708,0.14366805870363045
13.780422962802993,116.01865102474055,0.2500000010826614,4.206658196573864,0.3738818306564463,0.0024300141349878146,0.18933859022781618,0.14412432372317224
13.789923183164813,115.56621565765614,0.2500000021613826,4.206620247329049,0.3738815119599817,0.0024229189292933264,0.18968000233340487,0.14463105787326203
13.779506904061584,115.56884898268288,0.2500000035020912,4.2065967399446205,0.3738787783250644,0.0024169303548690667,0.18945062965090376,0.14402064061299372
13.766901163840732,115.65726284140392,0.25000026899789973,4.206658196573864,0.3738782875310866,0.002422720297690252,0.1891455256399912,0.14324475331659195
13.827445662277217,115.20801468477445,0.2500001145615182,4.206387855942879,0.3738782319462147,0.002398534466559879,0.19074353369342978,0.1465193610912652
13.75510482394168,115.78646596126433,0.250000172456183,4.206727423990573,0.37387808599456923,0.0024302809599240816,0.18885856986330918,0.1424787796954006
13.816918284036088,115.22321019827154,0.25000000436843733,4.206414514412036,0.37387803140310216,0.0023993268462334035,0.19048514010313,0.14602646795927543
13.726365198255595,115.95262895205975,0.25000000135619854,4.206945075425321,0.3738778572751587,0.0024544500051402146,0.18825311521958388,0.14041675976982565
13.810371162814764,115.62166072571168,0.25000000804301714,4.206411039783081,0.37387779717141506,0.0024010705883721253,0.1901153306087413,0.14573714825747305
13.795598064953065,115.62777408122375,0.2500000033012546,4.206468633406817,0.3738775219306631,0.0024047257869711184,0.1897798273412401,0.14495552370344003
13.722517115076405,115.95262895205975,0.2500000029230147,4.206968454596914,0.37387746380058134,0.0024567148478340725,0.18817968460969148,0.14011870375542687
13.752199683042129,115.90129907456713,0.25000003784655545,4.2067220189137045,0.3738774034978491,0.002429905888945778,0.1887720051126598,0.14229256247151473
13.8002996939315,115.70990150192024,0.25000000669900574,4.206436944497239,0.3738773610932275,0.0024026288314079234,0.189853160251088,0.14522024489720584
13.8002996939315,115.62166072571168,0.25000000804301714,4.206436944497239,0.3738772048886256,0.0024017397306942477,0.18988744219140297,0.14521123209519887
13.837009233599714,113.74111878860278,0.2500000073958728,4.206409602052308,0.37387695770963647,0.002389526676398246,0.19267952189840698,0.14686644009571828
