Thickness,Twist,Solidity,TSR,Pred_Cp,Sigma_Cp,Pred_TRF,Sigma_TRF
13.427673140546284,70.0650621794107,0.2500000000201459,4.246009590537014,0.37503592735081204,0.002206130192860787,0.6684104539332629,0.10253465181358362
13.428666650385125,70.20993363896797,0.25000000142378354,4.2460425747360535,0.37503580126193453,0.0022056631119946875,0.6664354732036138,0.10270101675865236
13.427673140546284,70.0327740796472,0.2500000002236489,4.245913133342383,0.3750357826697244,0.002205545285203596,0.6688517252778451,0.1025346045781897
13.425785691553198,70.37999484346216,0.25000000464560956,4.246015165615137,0.3750357478296467,0.0022055231258792016,0.664138417200747,0.1022186974371946
13.427838091076817,70.18094656449065,0.25000000001605044,4.245905312723313,0.37503562853404054,0.002204952532499351,0.666830843922982,0.10256242817464295
13.425817275240508,70.52704301285847,0.2500000023386241,4.2460222521618025,0.37503561814155106,0.002205078491813081,0.6621596011932713,0.10222422672743384
13.426747209403942,70.62805944395761,0.25000000064142336,4.2460466192497,0.3750355150838085,0.0022047185235268417,0.6608036933547803,0.10238040398304278
13.427765405190348,70.32221224820294,0.2500000016000432,4.245909231338014,0.37503550954578935,0.0022045228048316904,0.6649148965557955,0.1025504771156363
13.425846505311277,70.66364391903501,0.2500000009506239,4.246012095416763,0.3750354630447143,0.0022045482699766905,0.6603308964413859,0.10222934795275526
13.428592975361905,70.47648190414843,0.250000000357739,4.245934705536496,0.3750353639916703,0.0022040138107708783,0.6628318527282755,0.10268911044342378
13.428741600817947,70.9213442087985,0.25000000018705243,4.246195091124777,0.3750353636540276,0.0022043999390064053,0.6568944950366974,0.10271464649393901
13.428205006161345,70.72651972288142,0.25000000317194876,4.245974448743864,0.37503520768579396,0.0022035607041125554,0.6594845441161777,0.10262464442391835
13.425146246223553,70.76893314019661,0.2500000000709917,4.2459091932058435,0.37503520151405445,0.0022036138286965815,0.6589300245584793,0.10211187152336311
13.425846505311277,71.01636258542976,0.2500000009506239,4.246012095416763,0.3750350933823317,0.002203399317117944,0.655650779441992,0.1022299116987119
13.428193546747094,70.89286314386536,0.2500000001181746,4.245989663811625,0.3750350631385133,0.0022031311885010118,0.657273813722502,0.10262299299585463
13.42169758770072,72.1828254280708,0.2500000007371462,4.246639366892632,0.3750349627733645,0.0022051623494020087,0.6406077564783949,0.10153277060448451
13.427765405190348,71.08604787533976,0.2500000019866605,4.246015311606492,0.3750349233950388,0.0022027847855286423,0.654724621472818,0.10255168084767018
13.42571340801769,71.90798077134772,0.2500000032432089,4.246498210071825,0.37503489252831146,0.00220412121770391,0.6440748759526473,0.1022090208534576
13.425817275240508,71.25584046186839,0.250000002359414,4.246022340871834,0.3750348462547596,0.0022027115672645326,0.6525066436621675,0.10222539397572476
13.427819938479484,71.13417738887583,0.2500000001181746,4.245989663811625,0.37503482129808674,0.002202434187429443,0.6540915748462485,0.10256088473524418
13.428269953867726,71.20669262110984,0.2500000001556253,4.246028736824535,0.3750347855976077,0.002202387425590702,0.6531380064332428,0.10263627750215161
13.425637180154517,72.09296785376138,0.25000000020374763,4.246498210071825,0.37503465724390556,0.0022035721544334482,0.6417165686860908,0.10219651845303862
